archetype_key,archetype_label_ja,catalog_rg_low_in,catalog_total_diff_in,catalog_intermediate_diff_in,drill_angle_deg,pin_pap_in,val_angle_deg,pap_rg_in,rg_low_in,rg_mid_in,rg_high_in,total_diff_in,int_diff_in,performance_diff_in,effective_flare_diff_in,flare_utilization_pct,removed_mass_oz
symmetric_low,対称・低RG差,2.52,0.03,0,50,3,70,2.5207186008033013,2.5172403184429757,2.5421276293134745,2.5438601924124047,0.026619873969428998,0.0017325630989302176,0.02667619659996639,0.01722377958743507,64.56609930463915,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,3.5,20,2.5242474780884523,2.513259259373945,2.5395648675800473,2.5503479529303013,0.037088693556356134,0.010783085350253963,0.03862442387127807,0.027046527548983866,70.02441677608098,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,3.5,40,2.524246895109547,2.51616305943759,2.539566537701628,2.5474814804301715,0.03131842099258142,0.00791494272854365,0.032303092914838516,0.022528396550384886,69.7406796611615,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,3.5,70,2.524247327131126,2.519342420304293,2.5400555436656744,2.5438490881585007,0.02450666785420763,0.0037935444928263173,0.02479854328656235,0.01762203474881738,71.06076572798644,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,4,20,2.5277244242581736,2.514234698638259,2.5384333204621385,2.5505130144553876,0.0362783158171287,0.012079693993249041,0.0382365689556198,0.02594785710630059,67.8613636501162,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,4,40,2.527724162736927,2.5175246368349486,2.5381770161045067,2.5475210433055784,0.029996406470629733,0.009344027201071636,0.03141807195684681,0.021409567801161,68.14411727927595,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,4,70,2.5277240711684694,2.521307509481504,2.5380853561134358,2.543868611337525,0.022561101856021004,0.005783255224089068,0.023290542242393325,0.01641164524270373,70.46484822852831,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,5,20,2.533786889239301,2.515641867351404,2.5365385981690527,2.551010469681915,0.03536860233051087,0.014471871512862222,0.03821482822018976,0.01997705777834631,52.27567075073748,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,5,40,2.5337867526683264,2.5192481555394983,2.5360777969683403,2.5479078686560994,0.028659713116601093,0.01183007168775907,0.03100531812549898,0.015362838913397809,49.54904462264913,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,5,70,2.533787066085442,2.5235995779146156,2.5357217367320812,2.5439529959153617,0.020353418000746082,0.008231259183280493,0.02195484575339654,0.009622823440216836,43.8300662564579,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,6,20,2.5376272910184157,2.5158311057193954,2.5357097776236794,2.5516477541206632,0.03581664840126786,0.015937976496983808,0.03920269630418871,0.012643413687541979,32.2513879898385,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,6,40,2.5376272560105204,2.5187411437797134,2.535870843124241,2.548615050958618,0.0298739071789047,0.012744207834376908,0.03247868783463408,0.009121333947525182,28.08405928825279,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,50,6,70,2.5376264535643522,2.5217864777713683,2.537342262785604,2.5441351593469737,0.022348681575605323,0.006792896561369499,0.023358232207538018,0.003965733201916093,16.977882429973864,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,1,20,2.5097235423602986,2.5083171011945455,2.5435586332111426,2.5512333533194553,0.04291625212490979,0.007674720108312716,0.043597087347548386,0.01411465560133106,32.37522609896272,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,1,40,2.509724526583119,2.5090067880179117,2.5436432166329435,2.550470624277811,0.041463836259899356,0.006827407644867556,0.04202217524756352,0.009923915385664726,23.61590119312094,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,1,70,2.509724022441347,2.509651894750063,2.5436901851761435,2.549789071052632,0.04013717630256908,0.006098885876488325,0.04059789810418689,0.0031180291624897816,7.680272398556065,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,2,20,2.5142572655021347,2.510105984992877,2.5425672280001494,2.55046195917446,0.04035597418158332,0.00789473117431072,0.041120936668067924,0.021865894229565534,53.17460155654793,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,2,40,2.514257849626786,2.5116398129987156,2.542927364425436,2.5485921669096787,0.036952353910963076,0.005664802484242504,0.03738404000033368,0.017263140668161522,46.1778359642442,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,2,70,2.51425629415891,2.5131428696384392,2.543702022484212,2.5463364925695915,0.033193622931152245,0.0026344700853795366,0.0332980034825855,0.011810165151975228,35.468087923505145,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,3,20,2.5207181942245622,2.5122050715774455,2.5406890822000343,2.5502668619212843,0.03806179034383872,0.009577779721249957,0.03924835982008829,0.026684448536250276,67.98869725657302,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,3,40,2.5207181513065002,2.5146626667830585,2.5409282711355297,2.5476050642994665,0.03294239751640804,0.006676793163936878,0.03361221684273504,0.022159736802815147,65.92762657249357,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,3,70,2.5207184609681663,2.517240171117641,2.542127687384519,2.543860281141571,0.026620110023929833,0.0017325937570520367,0.02667643414726011,0.01722387352900082,64.56587651078492,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,3.5,20,2.5242472140846313,2.513259300702515,2.5395643381460866,2.5503484342121765,0.037089133509661476,0.010784096066089877,0.0386251285105972,0.027045797870830647,70.02125019056015,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,3.5,40,2.5242470490025437,2.516163415005697,2.539567790839337,2.547479912777168,0.03131649777147105,0.007912121937831085,0.03230053724366918,0.022529162831202158,69.7485700044132,2.4119385087480647
symmetric_low,対称・低RG差,2.52,0.03,0,90,3.5,70,2.5242471390136227,2.5193423116328497,2.540055710410007,2.5438490253027957,0.024506713669945945,0.0037933148927886684,0.024798553441210392,0.017622007964205093,71.06062862086435,2.4119385087480647
